antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Very Low', 'Male', '5.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0633310634027454,0.5854987276441704,0.0525070785993333,0.8290888511601584,1.416038689778378,1.0,0.0154268215566736,2.425244199512419,0.3136696380507811,0.0880514484914052,0.5876703879134959,0.4593840436016267
"frozenset({""'Less than 5 hours'"", '5.0', 'Male'})",frozenset({'1'}),0.0490663417081825,0.5854987276441704,0.0406795455360022,0.829072315558802,1.4160104478701112,1.0,0.0119512648957073,2.425009580577481,0.3089495454246588,0.0684972842486421,0.5876304951496875,0.4492753840281767
"frozenset({'Very Low', 'Male', 'Unhealthy', 'Yes', '8.0'})",frozenset({'1'}),0.013834629583169,0.5854987276441704,0.0114691229705028,0.8290155440414507,1.415913485204488,1.0,0.0033689649521289,2.42420441105076,0.2978629838270036,0.0195098158761126,0.5874935317164304,0.4243020913155343
"frozenset({'Low', 'Male', 'Very Hight', '5.0', 'Yes'})",frozenset({'1'}),0.0498548439124045,0.5854987276441704,0.041324683703093,0.8289000718907261,1.4157162650479402,1.0,0.0121347360254814,2.4225683607015083,0.3090514862414255,0.0695667913599613,0.5872149507845352,0.4497401926544718
"frozenset({'Low', 'Very Hight', 'Unhealthy', '10.0'})",frozenset({'1'}),0.0226156768574603,0.5854987276441704,0.0187448478549155,0.8288431061806657,1.415618970711726,1.0,0.0055033978300608,2.421762063486376,0.3003887195602926,0.0318049136463147,0.5870775188540212,0.4304291436877863
"frozenset({""'7-8 hours'"", 'Unhealthy', '5.0', 'No', 'Hight'})",frozenset({'1'}),0.0131894914160782,0.5854987276441704,0.0109315078312605,0.8288043478260869,1.4155527735489504,1.0,0.0032090773888729,2.421213781380083,0.2974858783468779,0.0185986950423806,0.5869840128573844,0.4237373844909083
"frozenset({'Very Low', 'Low', '5.0', ""'5-6 hours'"", 'Yes', 'Hight'})",frozenset({'1'}),0.0131894914160782,0.5854987276441704,0.0109315078312605,0.8288043478260869,1.4155527735489504,1.0,0.0032090773888729,2.421213781380083,0.2974858783468779,0.0185986950423806,0.5869840128573844,0.4237373844909083
"frozenset({""'7-8 hours'"", 'Unhealthy', '10.0'})",frozenset({'1'}),0.0163076592236837,0.5854987276441704,0.0135120604996236,0.8285714285714285,1.4151549601231286,1.0,0.0039639467733021,2.417924088742338,0.2982269886699148,0.0229681978798586,0.5864220863442652,0.4258246467049111
"frozenset({'Low', '11.0', '5.0', 'Hight'})","frozenset({'Yes', '1'})",0.0125443532489874,0.5434572237554209,0.0103938926920182,0.8285714285714285,1.5246304444088523,1.0,0.0035765733015161,2.6631661947600436,0.3484747408880584,0.0190501215266373,0.624507099118498,0.4238484657201269
"frozenset({'Low', ""'Less than 5 hours'"", 'Unhealthy', 'Very Hight', 'Yes'})",frozenset({'1'}),0.0346940969857711,0.5854987276441704,0.0287444894448227,0.828512396694215,1.4150541368857303,1.0,0.0084311398028903,2.4170917568701396,0.3038552395604758,0.0486001696764028,0.5862796697073317,0.4388032110797225
"frozenset({'Very Low', 'Low', 'Unhealthy', 'Very Hight', '5.0', 'Hight'})",frozenset({'1'}),0.0123293071932905,0.5854987276441704,0.0102146876456041,0.8284883720930232,1.4150131041728355,1.0,0.0029958939711983,2.41675318119331,0.296954000925673,0.0173833485818847,0.5862217094481141,0.4229672516684508
"frozenset({'Very Low', '5.0', ""'Less than 5 hours'"", 'Moderate'})",frozenset({'1'}),0.0256980036557829,0.5854987276441704,0.0212895595139959,0.8284518828451883,1.4149507825210332,1.0,0.0062434110705397,2.416239124220568,0.3009966498415586,0.0360896773801567,0.5861336777573368,0.4324066466135834
"frozenset({'Female', ""'Less than 5 hours'"", '5.0', 'Unhealthy'})","frozenset({'Yes', '1'})",0.0146231317873911,0.5434572237554209,0.0121142611375936,0.8284313725490196,1.524372731351988,1.0,0.0041672145338084,2.6609921815398314,0.3490973603393828,0.0221886693363093,0.6242003238726798,0.4253612379463425
"frozenset({'5.0', ""'5-6 hours'"", 'Yes', 'Female', 'Hight'})",frozenset({'1'}),0.0141930396759972,0.5854987276441704,0.0117558510447654,0.8282828282828282,1.41466204651807,1.0,0.0034458443730657,2.413860350778065,0.2973375129133948,0.0199951231406973,0.5857258272303666,0.4241805914185933
"frozenset({'Very Low', 'Yes', '10.0', '4.0'})",frozenset({'1'}),0.0227231998853087,0.5854987276441704,0.0188165298734812,0.8280757097791798,1.4143082993724838,1.0,0.0055121252526287,2.410952354803632,0.2997519066305512,0.0319245971419884,0.5852261460050925,0.4301066599826359
"frozenset({'Very Low', 'Low', 'Unhealthy', 'Very Hight', '4.0', 'Yes'})",frozenset({'1'}),0.0203935342819253,0.5854987276441704,0.0168811153722088,0.8277680140597539,1.4137827718095737,1.0,0.0049407269979737,2.4066451425557847,0.29877074941981,0.0286600949251551,0.5844838184419535,0.4283000207419239
"frozenset({'Very Hight', 'Female', 'Unhealthy', '10.0'})",frozenset({'1'}),0.0139421526110175,0.5854987276441704,0.0115408049890684,0.8277634961439588,1.4137750554549826,1.0,0.0033776923746968,2.406582014125637,0.296812096900912,0.0196305553862098,0.5844729187991868,0.4237372818623809
"frozenset({'Yes', '12.0', ""'Less than 5 hours'"", 'Very Hight'})",frozenset({'1'}),0.0191390989570266,0.5854987276441704,0.015841726103007,0.8277153558052436,1.4136928343732922,1.0,0.0046358080154121,2.405909559108838,0.2983427707214837,0.0269052836620404,0.5843567784109037,0.4273860814285767
"frozenset({'9.0', 'Very Hight', 'Unhealthy', 'Yes'})",frozenset({'1'}),0.0137271065553205,0.5854987276441704,0.0113615999426543,0.8276762402088773,1.4136260270609626,1.0,0.0033243965202782,2.4053634441254963,0.2966717741160761,0.0193269113522741,0.5842624105549404,0.4235406176558588
"frozenset({'Yes', ""'Less than 5 hours'"", 'Female', 'Unhealthy'})",frozenset({'1'}),0.0378481058026594,0.5854987276441704,0.0313250421131859,0.8276515151515151,1.4135837980070045,1.0,0.0091650243219868,2.405018371471187,0.3040873256208943,0.0529119748153529,0.5842027604187137,0.4405764921497047
"frozenset({'Very Low', 'Low', ""'Less than 5 hours'"", 'Male', '5.0'})",frozenset({'1'}),0.0245152503494498,0.5854987276441704,0.0202860112540769,0.8274853801169592,1.4133000483988294,1.0,0.0059323633665957,2.4027022906049793,0.2997854827533872,0.0343989303512823,0.5838019533630158,0.431066392311173
"frozenset({'Very Low', 'Low', 'Unhealthy', 'Male', '5.0', 'Yes', 'No'})",frozenset({'1'}),0.017239525465037,0.5854987276441704,0.0142647216945629,0.8274428274428275,1.4132273707445109,1.0,0.0041710014695944,2.402109783170531,0.2975290383353676,0.0242402095133686,0.5836992934269201,0.4259030983443324
"frozenset({'Low', ""'Less than 5 hours'"", 'Very Hight', '5.0', 'Yes', 'No'})",frozenset({'1'}),0.0151607469266334,0.5854987276441704,0.0125443532489874,0.8274231678486998,1.4131937932264065,1.0,0.0036677552133083,2.4018361398152877,0.2968839487174156,0.0213297580596014,0.5836518639123713,0.4244241206530473
"frozenset({""'Less than 5 hours'"", 'Male', 'Very Hight', 'Yes', '10.0'})",frozenset({'1'}),0.0141213576574316,0.5854987276441704,0.0116841690261997,0.8274111675126904,1.413173297304822,1.0,0.0034161320851652,2.401669136885248,0.2965605408639988,0.0198732016581321,0.5836229126477799,0.4236835465379319
"frozenset({""'7-8 hours'"", '5.0', 'Unhealthy', 'No'})",frozenset({'1'}),0.0201426472169456,0.5854987276441704,0.0166660693165119,0.8274021352313169,1.4131578706592174,1.0,0.0048725749996048,2.4015434542677982,0.2983750418382972,0.0282967200146047,0.5836011219272782,0.4279334378409278
"frozenset({""'Less than 5 hours'"", '5.0', 'Unhealthy', 'Hight'})","frozenset({'Yes', '1'})",0.0240851582380559,0.5434572237554209,0.0199276011612487,0.8273809523809524,1.5224398834255064,1.0,0.0068383479314847,2.6447995313479074,0.3516286460346579,0.0363898160874402,0.6218995095290434,0.4320245789405916
"frozenset({""'Less than 5 hours'"", 'Male', 'Yes', '10.0', 'Hight'})",frozenset({'1'}),0.0159850901401383,0.5854987276441704,0.013225332425361,0.8273542600896862,1.4130761025197316,1.0,0.0038660824870327,2.4008774996194813,0.2970727660290627,0.0224821787607384,0.5834856213369939,0.4249712044816697
"frozenset({'Very Low', '11.0', 'Yes', '4.0'})",frozenset({'1'}),0.0149457008709365,0.5854987276441704,0.0123651482025733,0.827338129496403,1.4130485523432383,1.0,0.0036144593588896,2.4006532023941807,0.2967453000322717,0.0210263286201852,0.5834467056704833,0.4242285652379174
"frozenset({'Very Low', 'Low', 'Unhealthy', '4.0', 'Yes', 'Female'})",frozenset({'1'}),0.0165943872979463,0.5854987276441704,0.0137271065553205,0.8272138228941686,1.412836243423739,1.0,0.0040111139063384,2.398926113759365,0.2971346555452721,0.0233308966861598,0.5831468112901165,0.4253294873530588
"frozenset({'Yes', 'Very Hight', '5.0', 'Female'})",frozenset({'1'}),0.0701050141571986,0.5854987276441704,0.057990753019605,0.82719836400818,1.412809840486792,1.0,0.0169443564290886,2.398711505112435,0.3142189870604381,0.0970373035864219,0.5831095161428648,0.4631217089384681
"frozenset({'Yes', '5.0', 'Female'})",frozenset({'1'}),0.1078455969320096,0.5854987276441704,0.0892082721049424,0.8271851113326686,1.4127872056374136,1.0,0.0260648123192247,2.398527554843636,0.3274986027222978,0.1476625533934504,0.5830775435618493,0.4897739954312706
"frozenset({'Very Low', 'Low', 'Very Hight', '5.0', 'Yes', 'Hight'})",frozenset({'1'}),0.02426436328447,0.5854987276441704,0.0200709651983799,0.827178729689808,1.412776306138304,1.0,0.0058642113682268,2.3984389861956976,0.2994395701271987,0.0340363459551449,0.5830621476070327,0.4307294236108198
"frozenset({""'7-8 hours'"", 'Male', 'Very Hight', '5.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0134762194903408,0.5854987276441704,0.0111465538869574,0.8271276595744682,1.412689081157397,1.0,0.0032562445219093,2.3977304370121852,0.2961207437845163,0.0189622583988781,0.5829389390218105,0.4230826838518766
"frozenset({'Low', ""'7-8 hours'"", 'Unhealthy', 'Yes', 'Female', 'Hight'})",frozenset({'1'}),0.0151249059173506,0.5854987276441704,0.0125085122397046,0.8270142180094787,1.4124953291309053,1.0,0.003652899069358,2.396158040193974,0.2965178618817121,0.0212688158937168,0.5826652569548176,0.4241890384856404
"frozenset({'Very Hight', ""'Less than 5 hours'"", '5.0', 'Unhealthy'})","frozenset({'Yes', '1'})",0.0231891330059854,0.5434572237554209,0.0191749399663094,0.8268933539412674,1.5215426675667942,1.0,0.0065726381215814,2.637349787770024,0.3509095809652223,0.0350245499181669,0.6208314859723113,0.4310883046168778
"frozenset({'Unhealthy', 'Very Hight', 'Yes', '10.0', 'No'})",frozenset({'1'}),0.0175979355578653,0.5854987276441704,0.0145514497688254,0.8268839103869654,1.4122727707949756,1.0,0.0042478808905312,2.394354408549557,0.2971507288519706,0.0247244382193532,0.5823508848860114,0.4258684977987716
"frozenset({'Low', 'Moderate', '5.0', 'Yes', 'Hight'})",frozenset({'1'}),0.032292749363822,0.5854987276441704,0.0267015519157019,0.8268590455049944,1.4122303029281862,1.0,0.007794188251052,2.3940105537987337,0.3016410141685309,0.045173417414504,0.5822908974176265,0.4362319223607244
"frozenset({'Very Low', ""'7-8 hours'"", '5.0', 'Yes', 'Female', 'Hight'})",frozenset({'1'}),0.0144797677502598,0.5854987276441704,0.0119708971004623,0.8267326732673268,1.4120144660156515,1.0,0.0034930115061021,2.3922644861679316,0.2960791149998074,0.0203584054614165,0.5819860196136347,0.4235891573976203
"frozenset({'Very Low', 'Low', 'Unhealthy', 'Very Hight', '5.0', 'Female'})",frozenset({'1'}),0.013440378481058,0.5854987276441704,0.0111107128776746,0.8266666666666668,1.4119017303297423,1.0,0.003241388377959,2.391353494360557,0.2957098625815358,0.0189012865069203,0.5818267761925352,0.4228215801501796
"frozenset({'Very Low', ""'Less than 5 hours'"", 'Unhealthy', '4.0', 'Hight'})",frozenset({'1'}),0.0142647216945629,0.5854987276441704,0.0117916920540482,0.8266331658291458,1.4118445127203108,1.0,0.0034397156516834,2.39089139706696,0.2959280374719,0.0200548613227674,0.5817459541546907,0.4233863674395484
"frozenset({'Yes', 'Female', 'Unhealthy', '4.0'})",frozenset({'1'}),0.0326511594566503,0.5854987276441704,0.0269882799899645,0.8265642151481888,1.41172674870529,1.0,0.0078710676719888,2.3899408804820297,0.3014916744040264,0.0456529647144416,0.5815796080285012,0.4363293651646918
"frozenset({""'5-6 hours'"", 'Low', 'Yes', '5.0'})",frozenset({'1'}),0.0330454105587613,0.5854987276441704,0.0273108490735099,0.8264642082429502,1.411555942347365,1.0,0.0079628032368759,2.388563581950469,0.3015259559807332,0.0461930164888457,0.581338337586386,0.436554826942239
"frozenset({'Yes', '5.0'})",frozenset({'1'}),0.2374825275079746,0.5854987276441704,0.19626536683273,0.8264412918804709,1.4115168024459488,1.0,0.0572196491390891,2.3882482005475887,0.3823417472161398,0.3131648175683404,0.5812830509949864,0.5808259348726547
"frozenset({'Yes', '5.0', 'Very Hight'})",frozenset({'1'}),0.1519658793591627,0.5854987276441704,0.1255868965270062,0.8264150943396226,1.411472058470238,1.0,0.0366110675168889,2.3878877646585823,0.3437595225868282,0.2052483598875351,0.5812198484366459,0.52045534344797
"frozenset({""'Less than 5 hours'"", 'Unhealthy', '4.0', 'Yes', 'No'})",frozenset({'1'}),0.0134045374717752,0.5854987276441704,0.0110748718683918,0.8262032085561497,1.411110169069854,1.0,0.0032265322340088,2.3849765517089265,0.2952964215304702,0.0188403146149625,0.5807086659684507,0.4225592438471248
"frozenset({'Low', ""'7-8 hours'"", 'Male', '5.0', 'Yes'})",frozenset({'1'}),0.0239059531916418,0.5854987276441704,0.0197483961148345,0.8260869565217391,1.4109116169143636,1.0,0.0057514909380071,2.38338231604602,0.2983712310076801,0.0334913688305373,0.5804282035376606,0.4299080717966188
"frozenset({'Low', ""'Less than 5 hours'"", '5.0', 'Hight'})",frozenset({'1'}),0.0346224149672054,0.5854987276441704,0.0286011254076914,0.826086956521739,1.4109116169143634,1.0,0.0083297454964241,2.3833823160460184,0.3016833898371323,0.0483519146873485,0.5804282035376602,0.4374680620022995
"frozenset({'Low', ""'7-8 hours'"", 'Unhealthy', '5.0', 'No'})",frozenset({'1'}),0.0137987885738862,0.5854987276441704,0.0113974409519372,0.825974025974026,1.4107187376776016,1.0,0.0033182677988958,2.3818356695073795,0.2952150881225423,0.0193866975553252,0.5801557543191787,0.4227201177862295
"frozenset({""'7-8 hours'"", 'Unhealthy', 'Very Hight', 'Yes', 'Female', 'Hight'})",frozenset({'1'}),0.0135837425181893,0.5854987276441704,0.0112182359055231,0.8258575197889182,1.4105197514465355,1.0,0.0032649719444772,2.380242154891809,0.2950493511667576,0.0190830386538227,0.5798746787402168,0.4225088284546942
"frozenset({'Very Low', 'Low', 'Unhealthy', 'Very Hight', '5.0'})",frozenset({'1'}),0.0302498118347012,0.5854987276441704,0.0249811834701265,0.8258293838862559,1.4104716968542133,1.0,0.0072699571294333,2.3798576453627223,0.3000951442697968,0.0422859916277376,0.5798067998106725,0.4342479436571338
"frozenset({'Yes', '5.0', 'Male'})",frozenset({'1'}),0.129636930575965,0.5854987276441704,0.1070570947277875,0.8258225048382638,1.4104599478141773,1.0,0.0311548368198643,2.3797636541445017,0.3343563474446481,0.1760579983496404,0.5797902038471594,0.5043351015866148
"frozenset({'Yes', 'Very Hight', '5.0', 'Male'})",frozenset({'1'}),0.081860865201964,0.5854987276441704,0.0675961435074011,0.8257443082311734,1.410326392259915,1.0,0.0196667110878002,2.378695743871143,0.316884735419145,0.1127046731205928,0.5796015515744029,0.4705974234593673
"frozenset({'Low', '11.0', '5.0'})","frozenset({'Yes', '1'})",0.0203576932726425,0.5434572237554209,0.0168094333536432,0.8257042253521126,1.519354586265864,1.0,0.0057458978856285,2.619356534413342,0.3489291863276402,0.0307299174420128,0.6182268481354447,0.4283173899958479
"frozenset({'Very Low', 'Yes', '5.0', 'Hight'})",frozenset({'1'}),0.1157664599835131,0.5854987276441704,0.0955879717572846,0.8256965944272446,1.410244899676454,1.0,0.0278068567330679,2.378044599838952,0.3289892206788164,0.1578199893484821,0.5794864402174278,0.4944778270862962
"frozenset({'Low', 'Female', 'Unhealthy', '10.0'})",frozenset({'1'}),0.0154116339916132,0.5854987276441704,0.0127235582954015,0.8255813953488372,1.4100481459125802,1.0,0.0037000662023944,2.3764739615067563,0.2953562809641511,0.0216318323075985,0.5792085180828281,0.4236562706420974
"frozenset({'Low', ""'7-8 hours'"", 'Male', '5.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0137629475646034,0.5854987276441704,0.0113615999426543,0.8255208333333334,1.4099447092821582,1.0,0.0033034116549456,2.3756490833528146,0.2948097814840932,0.0193257330976041,0.5790624099293847,0.4224629142180868
"frozenset({'Yes', 'Unhealthy', '4.0'})",frozenset({'1'}),0.0823626393319235,0.5854987276441704,0.0679903946095122,0.8255004351610096,1.4099098703126425,1.0,0.0197671740752552,2.375371381231163,0.3168297377842125,0.1133416980342952,0.5790131985669977,0.4708121666500444
"frozenset({'Yes', 'Low', 'Very Hight', '5.0'})",frozenset({'1'}),0.0920038708290025,0.5854987276441704,0.0759470986702985,0.8254772107518504,1.409870204284242,1.0,0.0220789493615789,2.375055281556729,0.3201719040229425,0.1262511916110581,0.5789571688013299,0.4775953634562386
"frozenset({'Very Low', '12.0', 'Yes', '4.0'})",frozenset({'1'}),0.0155908390380273,0.5854987276441704,0.0128669223325328,0.8252873563218391,1.4095459432379795,1.0,0.0037385059128628,2.3724743878261307,0.2951533696662595,0.021874238362174,0.5784991378067993,0.4236316801197834
"frozenset({'Low', 'Male', 'Unhealthy', 'Very Hight', '10.0'})",frozenset({'1'}),0.0139421526110175,0.5854987276441704,0.0115049639797856,0.8251928020565553,1.4093844496927002,1.0,0.003341851365414,2.371191102153202,0.2945774327645417,0.019568397951719,0.5782710220648465,0.4224213275708829
"frozenset({'Very Low', 'Low', 'Unhealthy', 'Male', 'Very Hight', '5.0'})",frozenset({'1'}),0.0168094333536432,0.5854987276441704,0.0138704705924518,0.8251599147121536,1.4093282798961675,1.0,0.0040285687514742,2.370745082132733,0.2954077472658726,0.0235716896089657,0.5781916801023603,0.4244249622532364
"frozenset({'5.0', ""'Less than 5 hours'"", 'Moderate', 'Male'})",frozenset({'1'}),0.0168094333536432,0.5854987276441704,0.0138704705924518,0.8251599147121536,1.4093282798961675,1.0,0.0040285687514742,2.370745082132733,0.2954077472658726,0.0235716896089657,0.5781916801023603,0.4244249622532364
"frozenset({'Very Low', ""'7-8 hours'"", '5.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0313608831224687,0.5854987276441704,0.025877208702197,0.8251428571428571,1.4092991464950329,1.0,0.007515451536194,2.3705138124924883,0.2998303880145784,0.0437867669355327,0.5781505280711505,0.4346698614803413
"frozenset({'Very Low', ""'Less than 5 hours'"", 'Very Hight', 'Yes', '10.0'})",frozenset({'1'}),0.0186373248270671,0.5854987276441704,0.0153757929823303,0.8250000000000001,1.409055154260529,1.0,0.0044636630093914,2.3685786991761697,0.2958178254551653,0.0261155414865769,0.577805879809771,0.4256305093046034
"frozenset({'Male', 'Yes', 'Unhealthy', '4.0'})",frozenset({'1'}),0.0497114798752732,0.5854987276441704,0.0410021146195476,0.8248017303532804,1.408716520481567,1.0,0.0118961064032663,2.365898208878747,0.3053114570426178,0.0690029555461728,0.5773275467865868,0.4474155566555824
"frozenset({'11.0', '5.0', 'Female'})","frozenset({'Yes', '1'})",0.0124726712304218,0.5434572237554209,0.0102863696641697,0.8247126436781609,1.517530005359386,1.0,0.0035080063844705,2.6045391169362864,0.3453417809527941,0.0188518129269574,0.6160549121733684,0.4218201482586544
"frozenset({'Very Low', 'Unhealthy', '4.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0415038887495071,0.5854987276441704,0.0342281638650944,0.8246977547495682,1.4085389358023814,1.0,0.0099276898099727,2.3644949427982787,0.3026037052706261,0.0577423060644537,0.5770767017092695,0.4415787990202297
"frozenset({'Very Low', ""'Less than 5 hours'"", 'Moderate', '5.0', 'Female'})",frozenset({'1'}),0.0122576251747249,0.5854987276441704,0.0101071646177556,0.824561403508772,1.408306055294947,1.0,0.002930340674015,2.3626572524282303,0.2935249943448216,0.0171993169065625,0.576747749182728,0.4209119456329365
"frozenset({'Very Low', 'Low', ""'Less than 5 hours'"", '4.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0169527973907745,0.5854987276441704,0.0139779936203003,0.8245243128964058,1.4082427065452143,1.0,0.0040521523179924,2.362157853304907,0.2948944182063621,0.0237529691211401,0.5766582666772693,0.4241989830887513
"frozenset({""'Less than 5 hours'"", '5.0'})",frozenset({'1'}),0.0872011755851044,0.5854987276441704,0.0718970646213397,0.8244965063707358,1.40819521451089,1.0,0.0208408872671851,2.3617835963506644,0.3175630560806978,0.1196683171270059,0.576591182382179,0.4736463922647019
"frozenset({'Very Low', 'Low', 'Male', 'Very Hight', '5.0', 'Yes'})",frozenset({'1'}),0.0332604566144582,0.5854987276441704,0.0274183721013583,0.824353448275862,1.4079508790612651,1.0,0.0079444170727289,2.3598600045779734,0.2997166617113361,0.0463664464513,0.5762460493164571,0.4355912687020838
"frozenset({'Very Low', ""'Less than 5 hours'"", '5.0', 'Male'})",frozenset({'1'}),0.0389591770904268,0.5854987276441704,0.0321135443174079,0.8242870285188593,1.4078374377267808,1.0,0.0093029957008991,2.358967974087889,0.3014343519909642,0.0542143159678102,0.5760858091400513,0.4395676082848949
"frozenset({'Very Low', 'Unhealthy', 'Male', '4.0', 'Yes'})",frozenset({'1'}),0.039532633238952,0.5854987276441704,0.0325794774380846,0.8241160471441523,1.4075454108330678,1.0,0.0094331709762546,2.3566747598375257,0.301460890920796,0.0549909255898366,0.5756733101054037,0.439880011818893
"frozenset({'12.0', 'Very Hight', 'Unhealthy', 'Hight'})",frozenset({'1'}),0.0160926131679868,0.5854987276441704,0.0132611734346439,0.8240534521158129,1.4074385019272342,1.0,0.0038389689003178,2.3558363454147786,0.2942242183900351,0.022540359427353,0.5755222972315864,0.4233514077425294
"frozenset({""'7-8 hours'"", 'Unhealthy', 'Male', '5.0', 'Hight'})","frozenset({'Yes', '1'})",0.012221784165442,0.5434572237554209,0.0100713236084728,0.8240469208211143,1.5163050278856367,1.0,0.0034293067165836,2.594684778323357,0.344715121714383,0.0184589108585692,0.6145967293005111,0.4212894368004536
"frozenset({'Moderate', 'Very Hight', '5.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0301422888068528,0.5854987276441704,0.0248378194329952,0.8240190249702736,1.40737970223406,1.0,0.0071895476882998,2.355375473319276,0.2984558391432007,0.0420407668041737,0.5754392404406056,0.4332203352079575
"frozenset({'8.0', '5.0'})",frozenset({'1'}),0.0221855847460664,0.5854987276441704,0.0182789147342389,0.8239095315024233,1.4071926933428691,1.0,0.005289283093375,2.353910895305124,0.2959306646197809,0.0310124657950744,0.5751750833073163,0.4275644621273135
"frozenset({'Very Low', ""'7-8 hours'"", 'Male', '5.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0168811153722088,0.5854987276441704,0.0139063116017347,0.8237791932059448,1.4069700826174747,1.0,0.0040224400300919,2.352169870838503,0.2942195880047056,0.023631159023083,0.5748606372364088,0.4237652087479283
"frozenset({'Very Low', ""'Less than 5 hours'"", 'Yes', '10.0', 'Hight'})",frozenset({'1'}),0.0194975090498548,0.5854987276441704,0.0160567721587039,0.8235294117647057,1.406543469493576,1.0,0.0046410054177832,2.348840543349699,0.2947848291635986,0.0272638753651411,0.5742580300602728,0.4254767528950854
"frozenset({'Very Low', 'Low', 'Male', '5.0', 'Yes'})",frozenset({'1'}),0.0647647037740582,0.5854987276441704,0.0533314218128382,0.823464305478694,1.406432271496146,1.0,0.0154117701568755,2.3479742919968154,0.3089928801660828,0.0893425397778445,0.5741009586823209,0.4572757374602089
"frozenset({'Yes', 'Low', ""'Less than 5 hours'"", 'Unhealthy'})",frozenset({'1'}),0.0620766280778466,0.5854987276441704,0.0511092792373033,0.8233256351039261,1.406195430033952,1.0,0.0147634924812837,2.3461313847068523,0.3079796298705088,0.0856868164884028,0.5737664111573404,0.4553087529094557
"frozenset({'11.0', 'Very Hight', '5.0'})","frozenset({'Yes', '1'})",0.017239525465037,0.5434572237554209,0.0141930396759972,0.8232848232848233,1.514902714137694,1.0,0.0048240950279073,2.583495004395795,0.3458539626756257,0.0259706190975865,0.6129274497150146,0.424700513601127
"frozenset({'Yes', ""'Less than 5 hours'"", 'Male', '10.0'})",frozenset({'1'}),0.0237267481452277,0.5854987276441704,0.0195333500591376,0.823262839879154,1.406088179203494,1.0,0.0056413692089731,2.345297797432129,0.295826040037709,0.0331246581170607,0.573614915302056,0.4283123699885486
"frozenset({'Female', 'Unhealthy', '10.0'})",frozenset({'1'}),0.0218988566718038,0.5854987276441704,0.0180280276692591,0.8232405891980361,1.4060501762496576,1.0,0.0052062749510559,2.3450025686056666,0.2952535428688405,0.0305886645585015,0.5735612346921233,0.4270157402405459
"frozenset({'9.0', '5.0'})",frozenset({'1'}),0.0174187305114512,0.5854987276441704,0.0143364037131285,0.8230452674897121,1.4057165773892295,1.0,0.0041377591614971,2.3424141670341085,0.2937355462338137,0.0243575691146023,0.573090013681838,0.4237655328633673
"frozenset({'Unhealthy', 'Very Hight', '4.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0303573348625497,0.5854987276441704,0.0249811834701265,0.8229043683589138,1.4054759293328878,1.0,0.0072070025334356,2.340550517902584,0.2975294429473589,0.042278296736625,0.5727500891986211,0.4327854358934627
"frozenset({'Male', '11.0', 'Unhealthy', 'Hight'})",frozenset({'1'}),0.0165943872979463,0.5854987276441704,0.0136554245367549,0.8228941684665227,1.4054585084711344,1.0,0.0039394318877728,2.3404157207408436,0.2933564941163462,0.0232062370568887,0.5727254815723694,0.4231084456436433
"frozenset({'Very Low', 'Low', ""'7-8 hours'"", '5.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0175979355578653,0.5854987276441704,0.0144797677502598,0.8228105906313646,1.4053157620718475,1.0,0.0041761988719656,2.3393117784679585,0.2935825979533379,0.0245996468367533,0.5725238468833295,0.4237706234253787
"frozenset({'Very Low', ""'7-8 hours'"", 'Unhealthy', '4.0', 'Yes'})",frozenset({'1'}),0.0169886384000573,0.5854987276441704,0.0139779936203003,0.8227848101265822,1.4052717303710682,1.0,0.0040311674526598,2.338971465436466,0.2933779459319984,0.0237515225334957,0.5724616504402742,0.4233292317038395
"frozenset({""'More than 8 hours'"", '5.0', 'Unhealthy', 'Hight'})",frozenset({'1'}),0.0163793412422493,0.5854987276441704,0.0134762194903408,0.8227571115973741,1.4052244227888304,1.0,0.0038861360333541,2.3386059440322717,0.2931718594460828,0.0229030882621672,0.5723948266907336,0.4228868809700876
"frozenset({'10.0', 'Unhealthy', '4.0'})","frozenset({'Yes', '1'})",0.0135479015089064,0.5434572237554209,0.0111465538869574,0.8227513227513228,1.5139210351569383,1.0,0.0037838489452152,2.5757189465738946,0.34412574902277,0.0204202232435981,0.6117588833478299,0.4216308879139454
"frozenset({'Yes', 'Moderate', '5.0', 'Hight'})",frozenset({'1'}),0.052363714562202,0.5854987276441704,0.0430808931579513,0.8227241615331965,1.4051681458703302,1.0,0.0124220049070594,2.338171269929989,0.3042743309813951,0.0724314552576077,0.5723153334144155,0.4481519926177246
"frozenset({'Very Low', '8.0', '5.0'})",frozenset({'1'}),0.0179921866599763,0.5854987276441704,0.0148023368338052,0.8227091633466135,1.405142529782925,1.0,0.0042679344368526,2.3379734687935545,0.2936111293010376,0.0251445966514459,0.5722791497219077,0.4239953750131696
